2016-03,美國,基隆市,16658402,3816
2016-03,荷蘭,基隆市,4873625,5737
2016-03,新加坡,基隆市,8627942,2118
2016-03,香港,基隆市,9058729,2158
2016-03,南韓,基隆市,6188750,1495
2016-03,愛爾蘭,基隆市,1120982,729
2016-04,英國,基隆市,40436982,36386
2016-04,中國,基隆市,19355770,10600
2016-04,盧森堡,基隆市,5222902,8299
2016-04,日本,基隆市,40811119,9361
2016-04,美國,基隆市,13288319,3607
2016-04,荷蘭,基隆市,4445934,5851
2016-04,新加坡,基隆市,7817816,2039
2016-04,香港,基隆市,16151380,2386
2016-04,南韓,基隆市,7337923,1613
2016-04,愛爾蘭,基隆市,-560749,750
2016-05,英國,基隆市,40115441,38251
2016-05,盧森堡,基隆市,6104888,9951
2016-05,中國,基隆市,18941535,11313
2016-05,日本,基隆市,42022697,9728
2016-05,荷蘭,基隆市,5115202,6682
2016-05,美國,基隆市,13671325,3730
2016-05,新加坡,基隆市,8079928,2087
2016-05,香港,基隆市,9927445,2164
2016-05,南韓,基隆市,9423017,1766
2016-05,愛爾蘭,基隆市,1571111,768
2016-06,英國,基隆市,51365841,43804
2016-06,盧森堡,基隆市,6329227,10629
2016-06,中國,基隆市,20984243,10714
2016-06,日本,基隆市,45566561,10576
2016-06,荷蘭,基隆市,5652322,7137
2016-06,美國,基隆市,15433228,4374
2016-06,香港,基隆市,11592405,2719
2016-06,新加坡,基隆市,9000618,2221
2016-06,南韓,基隆市,8840883,2270
2016-06,加拿大,基隆市,2098783,764
2016-07,英國,基隆市,50765830,44785
2016-07,盧森堡,基隆市,6884373,11135
2016-07,日本,基隆市,49148172,9854
2016-07,中國,基隆市,16949780,9981
2016-07,美國,基隆市,13462613,4744
2016-07,荷蘭,基隆市,5030950,7973
2016-07,新加坡,基隆市,8319929,2259
2016-07,香港,基隆市,7382323,2388
2016-07,南韓,基隆市,10337029,2071
2016-07,愛爾蘭,基隆市,1450002,808
2016-08,英國,基隆市,45242654,42106
2016-08,盧森堡,基隆市,5985093,10107
2016-08,中國,基隆市,19430169,10064
2016-08,日本,基隆市,39850050,8722
2016-08,荷蘭,基隆市,5353250,8605
2016-08,美國,基隆市,15145563,5109
2016-08,香港,基隆市,9989735,2605
2016-08,新加坡,基隆市,8257964,2165
2016-08,南韓,基隆市,7743503,1944
2016-08,加拿大,基隆市,2364688,900
2016-09,英國,基隆市,42355910,38037
2016-09,中國,基隆市,18143633,9422
2016-09,盧森堡,基隆市,5197122,8246
2016-09,日本,基隆市,34592063,8601
2016-09,荷蘭,基隆市,6037217,8310
2016-09,美國,基隆市,13164941,4696
2016-09,香港,基隆市,12624123,2320
2016-09,新加坡,基隆市,6920395,1836
2016-09,南韓,基隆市,7186413,1719
2016-09,加拿大,基隆市,1355610,720
2016-10,英國,基隆市,39475964,36873
2016-10,中國,基隆市,15130128,9126
2016-10,日本,基隆市,35421251,8693
2016-10,盧森堡,基隆市,4074444,6551
2016-10,荷蘭,基隆市,5836441,8974
2016-10,美國,基隆市,15585779,4498
2016-10,新加坡,基隆市,7117306,1509
2016-10,南韓,基隆市,6972253,1822
2016-10,香港,基隆市,9640401,2052
2016-10,加拿大,基隆市,1918453,646
2016-11,英國,基隆市,34143335,31101
2016-11,盧森堡,基隆市,6759754,11192
2016-11,中國,基隆市,20684937,11924
2016-11,日本,基隆市,28726518,7397
2016-11,荷蘭,基隆市,7059644,9711
2016-11,美國,基隆市,11915065,4817
2016-11,香港,基隆市,9570089,2108
2016-11,新加坡,基隆市,5988922,1558
2016-11,南韓,基隆市,5768545,1544
2016-11,愛爾蘭,基隆市,1079896,701
2016-12,英國,基隆市,26843908,21435
2016-12,盧森堡,基隆市,13675754,20865
2016-12,中國,基隆市,15767734,9506
2016-12,日本,基隆市,28125783,7484
2016-12,美國,基隆市,14716060,5127
2016-12,荷蘭,基隆市,4852346,9794
2016-12,香港,基隆市,13764159,2001
2016-12,愛爾蘭,基隆市,3306618,1663
2016-12,南韓,基隆市,5613861,1433
2016-12,新加坡,基隆市,5006100,1286
2017-01,英國,基隆市,40626930,23709
2017-01,盧森堡,基隆市,10782059,16821
2017-01,日本,基隆市,29154451,7529
2017-01,中國,基隆市,9741014,5902
2017-01,美國,基隆市,15509801,5559
2017-01,荷蘭,基隆市,4302824,5515
2017-01,香港,基隆市,5438787,1755
2017-01,新加坡,基隆市,4511481,1362
2017-01,南韓,基隆市,4035402,1110
2017-01,愛爾蘭,基隆市,1542446,1023
2017-02,英國,基隆市,27299865,21135
2017-02,盧森堡,基隆市,10156832,18121
2017-02,日本,基隆市,31097784,8006
2017-02,中國,基隆市,12231805,7453
2017-02,美國,基隆市,15370205,5092
2017-02,荷蘭,基隆市,3936440,2640
2017-02,香港,基隆市,5984971,2001
2017-02,新加坡,基隆市,4606595,1532
2017-02,南韓,基隆市,6253755,1526
2017-02,愛爾蘭,基隆市,1752063,1227
2017-03,英國,基隆市,33645196,25039
2017-03,愛爾蘭,基隆市,11284618,16210
2017-03,中國,基隆市,15169856,9905
2017-03,日本,基隆市,30387652,8005
2017-03,盧森堡,基隆市,3598394,5958
2017-03,美國,基隆市,15867145,5306
2017-03,新加坡,基隆市,5371088,1589
2017-03,南韓,基隆市,6828898,1830
2017-03,香港,基隆市,7126873,1792
