107.09.11,FG406,劍蘭-青殼粉,105,台北市場,77,64,50,63.6,76
107.09.11,FH004,八卦草(黃河)-八卦草(黃河),105,台北市場,15,15,15,15,30
107.09.11,FH006,黃梔花-黃梔花,105,台北市場,43,21,10,23.4,1670
107.09.11,FH054,水仙百合-粉,105,台北市場,77,70,63,70.2,78
107.09.11,FH072,石蒜-金花,105,台北市場,152,135,127,136.7,85
107.09.11,FH101,天堂鳥-天堂鳥,105,台北市場,58,50,36,48.7,598
107.09.11,FH111,小天堂鳥-紅,105,台北市場,38,38,38,38,27
107.09.11,FH112,小天堂鳥-桔帶紅,105,台北市場,52,50,47,49.9,36
107.09.11,FH114,小天堂鳥-粉紅,105,台北市場,55,55,55,55,26
107.09.11,FH123,黃金鳥-黃金鳥,105,台北市場,46,46,46,46,20
107.09.11,FH131,鶴焦-鶴焦,105,台北市場,31,30,30,30.4,85
107.09.11,FH133,鶴蕉紅美人-鶴蕉紅美人,105,台北市場,17,17,17,17,60
107.09.11,FH137,觀音蓮-觀音蓮,105,台北市場,20,13,6,13.3,249
107.09.11,FH139,石玫瑰-石玫瑰,105,台北市場,27,27,27,27,30
107.09.11,FH140,薑荷花-薑荷花,105,台北市場,54,47,45,47.7,141
107.09.11,FH156,野薑花-白,105,台北市場,45,36,21,35,188
107.09.11,FH158,紅薑花-紅,105,台北市場,175,110,62,113.2,170
107.09.11,FH185,嘉蘭<火焰百合>-嘉蘭<火焰百合>,105,台北市場,68,68,68,68,35
107.09.11,FH210,夕霧草-夕霧草,105,台北市場,62,62,62,62,11
107.09.11,FH231,夜來香-單瓣,105,台北市場,119,94,88,97.6,72
107.09.11,FH232,夜來香-重瓣,105,台北市場,70,68,67,68.4,46
107.09.11,FH245,初雪草-初雪草,105,台北市場,154,154,154,154,40
107.09.11,FH251,秀線-秀線,105,台北市場,99,81,40,76.1,300
107.09.11,FH270,千日紅-千日紅,105,台北市場,30,29,28,29,45
107.09.11,FH293,向日葵-單瓣,105,台北市場,83,54,18,52.7,673
107.09.11,FH320,薊花(紅花)-薊花(紅花),105,台北市場,77,77,77,77,17
107.09.11,FH330,雞冠花-雞冠花,105,台北市場,109,57,19,59.7,348
107.09.11,FH331,雞冠花-清紅,105,台北市場,75,61,18,55.2,474
107.09.11,FH333,雞冠花-黃,105,台北市場,58,41,31,42.2,80
107.09.11,FH334,雞冠花-綠,105,台北市場,62,37,27,40.3,63
107.09.11,FH337,雞冠花-紫紅,105,台北市場,60,31,30,36.5,107
107.09.11,FH339,雞冠花-粉,105,台北市場,80,78,70,76.8,62
107.09.11,FH357,觀花鳳梨花-觀花鳳梨花,105,台北市場,58,58,58,58,60
107.09.11,FH358,珊瑚鳳梨-珊瑚鳳梨,105,台北市場,20,18,8,16.1,355
107.09.11,FH381,麒麟草-麒麟草,105,台北市場,25,18,15,19,1569
107.09.11,FH470,仙丹花-仙丹花,105,台北市場,83,66,65,69.3,182
107.09.11,FH640,睡蓮-睡蓮,105,台北市場,39,37,34,37,65
107.09.11,FH661,伯利恆之星-伯利恆之星,105,台北市場,72,69,52,66.1,54
107.09.11,FH670,茉莉花-茉莉花,105,台北市場,12,11,10,10.9,1980
107.09.11,FK412,葵百合-阿卡波克紅雙朵,105,台北市場,158,158,158,158,18
107.09.11,FK413,葵百合-阿卡波克紅三朵,105,台北市場,192,191,190,190.7,112
107.09.11,FK419,葵百合-阿卡波克紅多朵,105,台北市場,209,205,197,204,233
107.09.11,FO000,蘭花-蘭花,105,台北市場,107,40,24,50,495
107.09.11,FO005,腎藥蘭-淺紅色,105,台北市場,160,143,130,142.5,12
107.09.11,FO006,腎藥蘭-腎藥蘭,105,台北市場,121,74,53,79.1,381
107.09.11,FO007,千代蘭-千代蘭,105,台北市場,154,91,53,96.3,340
107.09.11,FO008,嘉德麗蘭-嘉德麗蘭,105,台北市場,58,58,58,58,16
107.09.11,FO009,萬代蘭-萬代蘭,105,台北市場,121,105,86,104.1,20
107.09.11,FO011,拖鞋蘭-拖鞋蘭,105,台北市場,52,52,52,52,15
107.09.11,FO021,萬代蘭-巨輪紅,105,台北市場,30,27,25,27.4,34
107.09.11,FO027,萬代蘭-巨輪紫,105,台北市場,24,21,17,20.5,47
107.09.11,FO213,虎頭蘭-大輪黃,105,台北市場,50,50,50,50,15
107.09.11,FO335,檸檬綠文心蘭-檸檬綠文心蘭,105,台北市場,137,61,29,69.6,779
107.09.11,FO610,蝴蝶蘭-紅色,105,台北市場,0,0,0,0,0
107.09.11,FO663,蝴蝶蘭-白黃心,105,台北市場,109,103,96,103.1,396
107.09.11,FR000,玫瑰-玫瑰,105,台北市場,200,153,109,153.3,15
107.09.11,FR111,玫瑰-新櫻紅,105,台北市場,206,167,70,152.7,27
107.09.11,FR114,玫瑰-荷蘭紅,105,台北市場,0,0,0,0,0
107.09.11,FR117,玫瑰-萬年紅,105,台北市場,162,80,46,89.6,750
107.09.11,FR120,玫瑰-埔里之星,105,台北市場,211,173,82,162.4,35
107.09.11,FR122,玫瑰-卡門,105,台北市場,71,65,51,63.3,19
107.09.11,FR204,玫瑰-新橙色,105,台北市場,156,116,62,112.3,87
107.09.11,FR400,玫瑰-粉,105,台北市場,119,86,48,85,24
107.09.11,FR408,玫瑰-黛安娜粉,105,台北市場,161,86,43,92.1,262
107.09.11,FR411,玫瑰-桃紅,105,台北市場,135,108,69,105.5,25
107.09.11,FR417,玫瑰-甜心,105,台北市場,139,125,110,124.5,14
107.09.11,FR434,玫瑰-卡蜜拉,105,台北市場,155,101,56,103.3,153
107.09.11,FR436,玫瑰-翡翠粉,105,台北市場,300,194,105,197.5,216
107.09.11,FR438,玫瑰-維納斯,105,台北市場,241,166,133,174.5,40
107.09.11,FR439,玫瑰-翡翠香檳,105,台北市場,181,145,49,132.9,121
107.09.11,FR452,玫瑰-珍愛你,105,台北市場,210,210,210,210,4
107.09.11,FR500,玫瑰-綠,105,台北市場,200,171,138,169.6,37
107.09.11,FR600,玫瑰-白,105,台北市場,250,143,64,148.8,86
107.09.11,FR607,玫瑰-翡翠白,105,台北市場,192,128,76,130.4,461
107.09.11,FR700,玫瑰-紫,105,台北市場,250,213,175,210.3,17
107.09.11,FR705,玫瑰-紫天王,105,台北市場,153,84,48,90.7,144
107.09.11,FR708,玫瑰-紫愛你,105,台北市場,217,156,85,153.6,70
107.09.11,FR812,玫瑰-冰火,105,台北市場,40,40,40,40,10
107.09.11,FR815,玫瑰-雪之戀,105,台北市場,129,119,106,117.5,12
107.09.11,FS000,香水百合-香水百合,105,台北市場,137,118,112,120.7,43
107.09.11,FS009,香水百合-多朵,105,台北市場,235,235,235,235,12
107.09.11,FS012,香水百合-紅雙朵,105,台北市場,210,184,151,182.7,44
107.09.11,FS013,香水百合-紅三朵,105,台北市場,262,210,157,211,43
107.09.11,FS019,香水百合-紅多朵,105,台北市場,287,285,280,284.3,104
107.09.11,FS032,香水百合-黃雙朵,105,台北市場,130,127,113,125,292
107.09.11,FS033,香水百合-黃三朵,105,台北市場,175,154,151,157.2,162
107.09.11,FS039,香水百合-黃多朵,105,台北市場,222,197,158,193,32
107.09.11,FS049,香水百合-粉多朵,105,台北市場,248,239,239,240.9,38
107.09.11,FS063,香水百合-白三朵,105,台北市場,176,176,176,176,24
107.09.11,FS069,香水百合-白多朵,105,台北市場,183,175,173,176.1,140
107.09.11,FS353,香水百合-索邦妮三朵,105,台北市場,172,172,172,172,14
107.09.11,FS359,香水百合-索邦妮多朵,105,台北市場,173,173,173,173,60
107.09.11,FS440,香水百合-馬可波羅粉,105,台北市場,168,127,110,131.5,102
107.09.11,FS441,香水百合-馬可波羅粉單朵,105,台北市場,86,80,69,78.8,123
107.09.11,FS442,香水百合-馬可波羅粉雙朵,105,台北市場,158,147,132,146.1,340
107.09.11,FS443,香水百合-馬可波羅粉三朵,105,台北市場,174,157,131,155.5,688
107.09.11,FS449,香水百合-馬可波羅粉多朵,105,台北市場,201,170,142,170.5,480
107.09.11,FS472,水晶香水-雙朵,105,台北市場,150,150,150,150,22
107.09.11,FS473,水晶香水-三朵,105,台北市場,228,193,147,190.7,116
107.09.11,FS479,水晶香水-多朵,105,台北市場,222,183,157,185.8,603
107.09.11,FS590,薇薇安娜-薇薇安娜,105,台北市場,226,206,190,206.6,26
107.09.11,FS592,薇薇安娜-雙朵,105,台北市場,196,188,179,188,48
107.09.11,FS593,薇薇安娜-三朵,105,台北市場,218,193,192,198.1,145
107.09.11,FS599,薇薇安娜-多朵,105,台北市場,257,239,183,231.7,258
107.09.11,FS609,香水百合-康卡多多朵,105,台北市場,158,158,150,156.4,40
107.09.11,FS620,香水百合-耶蘿琳,105,台北市場,108,103,98,103,36
107.09.11,FS622,香水百合-耶蘿琳雙朵,105,台北市場,81,67,60,68.4,50
107.09.11,FS623,香水百合-耶蘿琳三朵,105,台北市場,104,97,81,95.2,174
107.09.11,FS629,香水百合-耶蘿琳多朵,105,台北市場,119,107,97,107.4,620
107.09.11,FS631,OT曼尼薩-單朵,105,台北市場,81,77,71,76.6,34
107.09.11,FS632,OT曼尼薩-雙朵,105,台北市場,163,150,141,151,104
107.09.11,FS633,OT曼尼薩-三朵,105,台北市場,236,186,157,190.1,294
107.09.11,FS639,OT曼尼薩-多朵,105,台北市場,265,205,167,209.4,486
107.09.11,FS680,OT多娜托-OT多娜托,105,台北市場,143,143,143,143,11
107.09.11,FS681,OT多娜托-單朵,105,台北市場,71,71,71,71,20
107.09.11,FS682,OT多娜托-雙朵,105,台北市場,111,111,111,111,18
107.09.11,FS683,OT多娜托-三朵,105,台北市場,190,184,178,184,24
107.09.11,FS689,OT多娜托-多朵,105,台北市場,221,216,204,214.6,286
107.09.11,FT061,鐵砲百合-白單朵,105,台北市場,117,117,117,117,32
107.09.11,FT062,鐵砲百合-白雙朵,105,台北市場,134,134,134,134,12
107.09.11,FT661,鐵砲百合-雷山一號單朵,105,台北市場,31,26,21,25.8,199
107.09.11,FT662,鐵砲百合-雷山一號雙朵,105,台北市場,66,61,50,60,76
107.09.11,FU000,洋桔梗-洋桔梗,105,台北市場,210,184,150,182.2,60
107.09.11,FU274,洋桔梗-莫內馬林白紫,105,台北市場,150,150,150,150,15
107.09.11,FU402,洋桔梗-雙瓣(混色),105,台北市場,165,134,69,127.4,45
107.09.11,FU415,洋桔梗-艾瑞娜桃,105,台北市場,80,80,80,80,10
107.09.11,FU432,洋桔梗-雙瓣黃,105,台北市場,170,170,170,170,12
107.09.11,FU442,洋桔梗-雙瓣粉,105,台北市場,195,160,107,156.4,457
107.09.11,FU449,洋桔梗-艾瑞娜彩粉,105,台北市場,178,150,116,148.9,378
107.09.11,FU458,洋桔梗-艾瑞娜綠,105,台北市場,147,106,71,107.1,245
107.09.11,FU462,洋桔梗-雙瓣白,105,台北市場,150,142,77,130.4,55
107.09.11,FU472,洋桔梗-雙瓣紫,105,台北市場,219,169,142,174.2,173
107.09.11,FU478,洋桔梗-羅西娜紫,105,台北市場,180,175,157,172.3,132
107.09.11,FU480,洋桔梗-順風紫,105,台北市場,182,179,170,178,30
107.09.11,FU572,洋桔梗-雙瓣白紫邊,105,台北市場,167,141,135,145.1,58
107.09.11,FW100,星辰花-混色,105,台北市場,82,82,82,82,24
107.09.11,FW130,星辰花-黃,105,台北市場,140,140,140,140,24
107.09.11,FW172,補血草-補血草,105,台北市場,54,48,42,47.9,47
107.09.11,FW240,粉孔雀-粉孔雀,105,台北市場,40,35,28,34.7,551
107.09.11,FW270,紫孔雀-紫孔雀,105,台北市場,0,0,0,0,0
107.09.11,FW271,紫孔雀-春天,105,台北市場,22,22,21,21.7,180
107.09.11,FW471,卡斯比亞-帶葉,105,台北市場,80,80,75,78.8,100
107.09.11,FW472,卡斯比亞-無葉,105,台北市場,95,94,89,93,75
107.09.11,FW568,滿天星-銀河,105,台北市場,50,49,42,47.6,68
107.09.11,FW631,水晶花-黃鑽,105,台北市場,90,90,90,90,15
107.09.11,FY000,切葉類-切葉類,105,台北市場,79,39,26,44.7,108
107.09.11,FY001,尤加利葉-尤加利葉,105,台北市場,41,33,25,32.7,1000
107.09.11,FY003,唐棉-唐棉,105,台北市場,117,117,92,112,50
107.09.11,FY004,黃椰心葉-葉,105,台北市場,100,65,21,63,321
107.09.11,FY008,銀龍柳-銀龍柳,105,台北市場,0,0,0,0,0
107.09.11,FY009,電信蘭葉-電信蘭葉,105,台北市場,72,40,22,42.6,748
107.09.11,FY010,七里香-七里香,105,台北市場,0,0,0,0,0
107.09.11,FY012,新西蘭葉-新西蘭葉,105,台北市場,0,0,0,0,0
107.09.11,FY015,葉蘭-葉蘭,105,台北市場,20,17,16,17.5,171
107.09.11,FY017,八角金盤-八角金盤,105,台北市場,35,32,17,29.6,200
107.09.11,FY021,扁柏-扁柏,105,台北市場,35,32,30,32.3,264
107.09.11,FY027,虎斑木葉-虎斑木葉,105,台北市場,11,11,11,11,50
107.09.11,FY030,新文竹-新文竹,105,台北市場,23,23,23,23,150
107.09.11,FY031,牛頭茄-牛頭茄,105,台北市場,0,0,0,0,0
107.09.11,FY050,山蘇葉-山蘇葉,105,台北市場,25,18,14,18.9,338
107.09.11,FY057,百合竹-百合竹,105,台北市場,6,5,5,5.5,975
107.09.11,FY082,春樹蘭-香樹蘭,105,台北市場,10,10,10,10,98
107.09.11,FY083,紐西蘭麻-紐西蘭麻,105,台北市場,90,84,73,82.9,105
107.09.11,FY084,火龍果-火龍果,105,台北市場,178,135,102,136.9,106
107.09.11,FY085,珠廉-珠廉,105,台北市場,17,17,17,17,38
107.09.11,FY086,綠春蘭葉-綠春蘭葉,105,台北市場,11,10,10,10.2,295
107.09.11,FY091,傘高梁-傘高梁,105,台北市場,22,22,22,22,110
107.09.11,FY093,水燭葉-水燭葉,105,台北市場,17,16,15,16,505
107.09.11,FY094,斑葉蘭-斑葉蘭,105,台北市場,0,0,0,0,0
107.09.11,FY100,山防風-山防風,105,台北市場,83,56,24,55.1,114
107.09.11,FY991,青竹-青竹,105,台北市場,201,134,56,131.6,45
107.09.11,FY992,紅竹-紅竹,105,台北市場,44,41,37,40.5,40
107.09.11,FY993,白竹-白竹,105,台北市場,44,30,24,31.3,1384
107.09.11,IA000,進口康乃馨-中大輪,105,台北市場,115,115,115,115,30
107.09.11,IA001,進口康乃馨-混合色,105,台北市場,114,111,110,111.3,382
107.09.11,IA100,進口康乃馨-紅,105,台北市場,112,108,108,108.8,150
107.09.11,IA104,進口康乃馨-櫻紅,105,台北市場,114,114,114,114,30
107.09.11,IA200,進口康乃馨-橙,105,台北市場,115,115,115,115,30
107.09.11,IA400,進口康乃馨-粉,105,台北市場,115,113,110,112.5,120
107.09.11,IA402,進口康乃馨-淺粉,105,台北市場,120,117,110,116.4,84
107.09.11,IA600,進口康乃馨-白,105,台北市場,103,103,103,103,30
107.09.11,IA605,進口康乃馨-白帶紫,105,台北市場,90,90,90,90,60
107.09.11,IA700,進口康乃馨-紫,105,台北市場,90,90,90,90,56
107.09.11,IH000,進口其它花卉-進口其它花卉,105,台北市場,189,183,180,183.9,14
107.09.11,IH090,進口針墊花-進口針墊花,105,台北市場,0,0,0,0,0
107.09.11,IH309,進口牡丹花-進口牡丹花,105,台北市場,405,401,392,400.1,57
107.09.11,IH390,進口泡盛草-進口泡盛草,105,台北市場,139,139,139,139,16
107.09.11,IH460,進口繡球花-進口繡球花,105,台北市場,200,151,55,141.4,1125
107.09.11,IO519,進口石斛蘭-深紅,105,台北市場,115,108,90,105.6,590
107.09.11,IO560,進口石斛蘭-白,105,台北市場,150,138,110,135,40
107.09.11,11,椰子,109,台北一,30,27.9,18.7,26.5,1777
107.09.11,129,椰子-進口剝殼,109,台北一,85,79.7,62.3,77.3,260
107.09.11,31,釋迦,109,台北一,111.6,76,53.9,78.7,5096
107.09.11,32,釋迦-鳳梨釋迦,109,台北一,45,42.8,40,42.7,15
107.09.11,459,草莓-進口,109,台北一,310.3,310.3,310.3,310.3,81
107.09.11,50,百香果-其他,109,台北一,81.9,52.9,36.4,55.4,1330
107.09.11,51,百香果-改良種,109,台北一,69.7,39.1,21.9,41.8,20130
107.09.11,61,甘蔗-帶皮,109,台北一,37,28.6,19,28.3,810
107.09.11,70,小番茄-其他,109,台北一,183.4,148.2,96.4,144.8,114
107.09.11,72,小番茄-聖女,109,台北一,138.1,110,49.6,103.5,4191
107.09.11,74,小番茄-玉女,109,台北一,286.5,189.2,104.8,191.8,1351
107.09.11,811,火龍果-白肉,109,台北一,50.5,26.6,13,28.7,26896
107.09.11,812,火龍果-紅肉,109,台北一,64.8,31.1,13.1,34.2,27512
107.09.11,91,其他,109,台北一,186.6,77.6,30.5,90,221
107.09.11,919,其他-進口,109,台北一,186.7,130.4,93.3,134.3,425
107.09.11,A0,香蕉-其他,109,台北一,31.4,22.8,12.3,22.4,1331
107.09.11,A1,香蕉,109,台北一,41,26.2,12.2,26.4,24854
107.09.11,A2,香蕉-芭蕉,109,台北一,41.9,18.4,11.5,21.7,5687
107.09.11,A3,香蕉-旦蕉,109,台北一,116.5,63.1,30,67.1,217
107.09.11,B0,鳳梨-其他,109,台北一,28,28,28,28,350
107.09.11,B2,鳳梨-金鑽鳳梨,109,台北一,43.8,24.4,11.6,25.7,9020
107.09.11,B6,鳳梨-甜蜜蜜,109,台北一,22,22,22,22,156
107.09.11,B7,鳳梨-牛奶鳳梨,109,台北一,36.1,14.5,6.4,17.2,1705
107.09.11,C9,椪柑-進口,109,台北一,569.5,58.7,46.7,158.4,590
107.09.11,E9,甜橙-進口,109,台北一,52,28,22.2,31.7,5250
107.09.11,F0,雜柑-其他,109,台北一,12.8,8.5,5,8.7,3271
107.09.11,F1,雜柑-檸檬,109,台北一,28,17.4,9.3,17.9,5338
107.09.11,F4,雜柑-桔子,109,台北一,69.4,47.1,14.9,45.1,547
107.09.11,F5,雜柑-無子檸檬,109,台北一,36.6,18.1,8.7,19.9,6618
107.09.11,FA1,黃秋葵,109,台北一,211.8,146.1,65.5,143.1,1509
107.09.11,FB11,花椰菜-青梗,109,台北一,92.1,60,26.7,59.8,7607
107.09.11,FB9,花椰菜-進口,109,台北一,35,35,35,35,390
107.09.11,FC1,胡瓜-黑刺,109,台北一,41,32,19.4,31.2,30193
107.09.11,FD0,花胡瓜-其他,109,台北一,57.3,42.4,22.2,41.4,1719
107.09.11,FD1,花胡瓜,109,台北一,71.4,50.7,31,50.9,40532
107.09.11,FE0,冬瓜-其他,109,台北一,7,7,7,7,92
107.09.11,FE1,冬瓜-白皮,109,台北一,21.6,13.6,7.3,14,9261
107.09.11,FF0,絲瓜-其他,109,台北一,48.9,40.4,32.3,40.5,1963
107.09.11,FF1,絲瓜-絲瓜,109,台北一,49.2,39.3,20.6,37.5,48441
107.09.11,FF2,絲瓜-角瓜,109,台北一,42.5,29.3,18.5,29.8,4124
107.09.11,FF4,絲瓜-長絲瓜,109,台北一,34.7,29.2,14.8,27.4,442
107.09.11,FG0,苦瓜-其他,109,台北一,126.9,85.3,36.6,83.9,2693
107.09.11,FG1,苦瓜-白大米,109,台北一,118.5,74,40.1,76.1,9997
107.09.11,FG2,苦瓜-青大米,109,台北一,70,70,68.3,69.7,120
107.09.11,FG3,苦瓜-山苦瓜,109,台北一,90.5,61.8,53.8,65.9,188
107.09.11,FG4,苦瓜-翠綠,109,台北一,113.1,92.4,58.4,89.7,791
107.09.11,FH1,扁蒲-長形,109,台北一,27,26.3,24,26,205
107.09.11,FH3,扁蒲-花蒲,109,台北一,40.6,32.9,27.2,33.3,12301
107.09.11,FH4,扁蒲-梨子蒲,109,台北一,45.2,37.3,27.9,37,7684
107.09.11,FI0,茄子-其他,109,台北一,45,45,45,45,42
107.09.11,FI2,茄子-麻荸茄,109,台北一,72.1,53.4,36.1,53.7,16466
107.09.11,FI3,茄子-日本種,109,台北一,177.6,98.7,49.1,104.6,267
107.09.11,FJ1,蕃茄-黑柿,109,台北一,86.4,61.5,32.2,60.6,6418
107.09.11,FJ3,蕃茄-牛蕃茄,109,台北一,96,62.5,32.2,63.2,40312
107.09.11,FK0,甜椒-其他,109,台北一,200,156.8,140,162.1,48
107.09.11,FK3,甜椒-新香,109,台北一,150,106.4,78.1,109.5,37
107.09.11,FK4,甜椒-彩色種,109,台北一,120.6,81.6,43.1,81.7,6327
107.09.11,FK5,甜椒-青椒,109,台北一,85.1,58.2,30.1,58,8568
107.09.11,FK9,甜椒-進口,109,台北一,26,26,26,26,610
107.09.11,FL5,豌豆-豌豆苗,109,台北一,150,129.7,120,131.8,152
107.09.11,FL9,豌豆-進口,109,台北一,120,120,100.4,116.1,916
107.09.11,FM1,菜豆-白色,109,台北一,76,54.7,34.1,54.8,182
107.09.11,FM2,菜豆-青色,109,台北一,75.4,56,38.9,56.5,5604
107.09.11,FM3,菜豆-紅色,109,台北一,66.8,49.6,39.2,51,521
107.09.11,FN1,敏豆-白豆,109,台北一,181.2,122.2,63.4,122.2,11213
107.09.11,FN3,敏豆-粉豆,109,台北一,95,81,70,81.6,28
107.09.11,FN4,敏豆-翼豆,109,台北一,20,15.9,15,16.5,746
107.09.11,FN5,敏豆-醜豆,109,台北一,159.7,110.5,57.5,109.7,932
107.09.11,FQ2,毛豆-豆仁,109,台北一,100,100,100,100,159
107.09.11,FR9,青花苔-進口,109,台北一,93.2,82.3,52.6,78.5,7828
107.09.11,FS1,越瓜,109,台北一,15.3,8.6,7,9.6,1247
107.09.11,FT1,南瓜-木瓜形,109,台北一,32.6,20.1,14,21.4,13405
107.09.11,FT2,南瓜-圓形,109,台北一,25.9,16.3,11.9,17.3,2411
107.09.11,FT3,南瓜-黃如意,109,台北一,140,83.5,21.6,82.4,467
107.09.11,FT5,南瓜-青如意,109,台北一,109.6,76.5,25.4,72.9,1918
107.09.11,FT7,南瓜-栗子,109,台北一,48,41.6,20,38.5,300
107.09.11,FT9,南瓜-進口,109,台北一,37.8,30.6,17.2,29.4,1060
107.09.11,FU1,隼人瓜,109,台北一,19.7,16.4,12.4,16.3,2626
107.09.11,FU2,隼人瓜苗-瓜苗,109,台北一,105.3,97.9,85.6,96.9,3021
107.09.11,FU3,石蓮花,109,台北一,21.2,18,18,18.6,198
107.09.11,FV0,辣椒-其他,109,台北一,130.2,51.3,30,62.8,99
107.09.11,FV1,辣椒-紅小,109,台北一,142.3,112.1,64.8,108.7,1590
107.09.11,FV2,辣椒-青小,109,台北一,125,113.8,59.3,105.1,260
107.09.11,FV3,辣椒-雞心,109,台北一,130,112.4,98.6,113.1,35
107.09.11,FV4,辣椒-朝天椒,109,台北一,123.8,101.7,71.3,100.1,1240
107.09.11,FV5,辣椒-青龍,109,台北一,50,50,20,44,25
107.09.11,FV6,辣椒-糯米椒,109,台北一,107.7,61,33.4,64.8,1620
107.09.11,FV9,辣椒-進口,109,台北一,54.4,39.2,27.3,39.9,1971
107.09.11,FW1,金針花,109,台北一,60,60,60,60,6
107.09.11,FW2,洛神花,109,台北一,32,32,32,32,5
107.09.11,FY0,玉米-其他,109,台北一,48,43,18.1,39,760
107.09.11,FY1,玉米-白玉米,109,台北一,56,36,14.3,35.7,175
107.09.11,FY2,玉米-甜硬殼,109,台北一,44.5,39,24.8,37.3,1666
107.09.11,FY3,玉米-超甜白,109,台北一,73.9,37.4,15.8,40.3,2914
107.09.11,FY4,玉米-玉米筍,109,台北一,58.9,26.2,11.1,29.7,6402
107.09.11,FY5,玉米-糯米(黑),109,台北一,46,29.5,16.5,30.2,1411
107.09.11,FY6,玉米-甜軟殼,109,台北一,56.6,39,9.6,36.7,10209
107.09.11,FY7,玉米-糯米(白),109,台北一,66.2,52.4,20.5,48.8,2224
107.09.11,FY9,玉米-進口,109,台北一,132.9,121.1,46.6,108.6,1913
107.09.11,FZ2,落花生-熟落花生,109,台北一,60,60,60,60,150
107.09.11,G2,黃金果,109,台北一,160.9,69.7,41.6,82.3,671
107.09.11,G3,酪梨,109,台北一,106.4,79,55.7,79.8,6435
107.09.11,G49,奇異果-進口,109,台北一,76.9,65.5,40.9,62.9,9623
107.09.11,G7,橄欖,109,台北一,15,15,15,15,66
107.09.11,G8,栗子,109,台北一,70,70,70,70,24
107.09.11,G9,波羅蜜,109,台北一,31.7,22.9,11.6,22.4,662
107.09.11,H1,文旦柚-文旦柚,109,台北一,48.3,19.5,7.1,22.8,108783
107.09.11,H3,柚子-紅柚,109,台北一,25,25,25,25,168
107.09.11,H4,葡萄柚-紅肉,109,台北一,25,15.9,14.5,17.4,166
107.09.11,H41,葡萄柚-紅寶石,109,台北一,12,12,12,12,60
107.09.11,H49,葡萄柚-進口紅肉,109,台北一,33.2,26.7,26.7,28,580
107.09.11,H5,葡萄柚-白肉,109,台北一,17.1,13.4,4,12.2,841
107.09.11,H6,西施柚-西施柚,109,台北一,150,141.8,116.4,138.4,279
107.09.11,I1,木瓜-網室紅肉,109,台北一,38.9,29.1,15.2,28.3,32897
107.09.11,I2,木瓜-一般紅肉,109,台北一,9,8.6,6,8.2,100
107.09.11,I3,木瓜-日昇種,109,台北一,113.4,97.3,60,93.1,672
107.09.11,I4,木瓜-青木瓜,109,台北一,14,8.7,5,9,4879
107.09.11,K2,龍眼-十月眼,109,台北一,115.6,88.9,44.7,85.4,960
107.09.11,K3,龍眼-粉殼,109,台北一,92.1,50.2,25.1,53.5,6568
107.09.11,K4,龍眼-龍眼乾帶殼,109,台北一,87.1,56.5,45,60.3,133
107.09.11,K41,龍眼-龍眼肉,109,台北一,150,150,150,150,25
107.09.11,LA1,甘藍-初秋,109,台北一,54.3,40.5,29.1,41,34958
107.09.11,LA2,甘藍-改良種,109,台北一,44.9,38.3,29.2,37.8,117031
107.09.11,LA4,甘藍-紫色,109,台北一,20,20,20,20,176
107.09.11,LA5,甘藍-甘藍心,109,台北一,70.3,49,40,51.5,631
107.09.11,LA6,甘藍-甘藍芽,109,台北一,52.6,33.7,32,37.1,258
107.09.11,LA9,甘藍-進口,109,台北一,37.7,25.9,18.3,26.8,34273
107.09.11,LB12,小白菜-土白菜,109,台北一,56,50.7,40.2,49.7,5005
107.09.11,LB22,小白菜-蚵仔白,109,台北一,53.8,47.5,41,47.5,22328
107.09.11,LB3,小白菜-奶油白,109,台北一,50,50,50,50,75
107.09.11,LC0,包心白菜-其他,109,台北一,100,66.4,6,61.1,676
107.09.11,LC1,包心白菜-包白,109,台北一,38.7,29.4,23.7,30.1,40384
107.09.11,LC3,包心白菜-包頭蓮,109,台北一,35,28.3,15,27,500
107.09.11,LC6,包心白菜-冬白芽,109,台北一,120,120,120,120,72
107.09.11,LC9,包心白-進口,109,台北一,50.8,34.2,18,34.3,15740
107.09.11,LD1,青江白菜-小梗,109,台北一,67.4,59.6,46.2,58.5,12912
107.09.11,LE1,皇宮菜-小葉,109,台北一,86.5,64.9,43.9,65,1620
107.09.11,LE2,皇宮菜-大葉,109,台北一,60.5,44.3,27.3,44.1,1050
107.09.11,LF1,蕹菜-大葉,109,台北一,25,25,25,25,75
107.09.11,LF2,蕹菜-小葉,109,台北一,65.1,53.1,37.3,52.3,22112
107.09.11,LF3,蕹菜-水蕹菜,109,台北一,80.2,61.3,22.6,57.3,520
107.09.11,LG2,芹菜-白梗,109,台北一,128.6,103,78.6,103.2,3494
107.09.11,LG4,芹菜-山芹菜,109,台北一,120,120,120,120,15
107.09.11,LG9,芹菜-進口,109,台北一,42,40.8,35.5,40,2427
107.09.11,LH2,菠菜-角葉,109,台北一,133.8,88.4,46.1,89,3351
107.09.11,LH9,菠菜-進口,109,台北一,80,80,71,78.2,130
107.09.11,LI0,萵苣菜-其他,109,台北一,364.5,138.4,60,167.9,107
107.09.11,LI1,萵苣菜-廣東萵,109,台北一,91.1,73.1,51.6,72.4,1170
107.09.11,LI3,萵苣菜-本島圓葉,109,台北一,66.9,60.2,44.7,58.4,4923
