1	1220	http://118.89.159.61:12347/Se.exe	eccb44e2a6cb4ece00f17f2a56d918f4
2	1222	http://118.89.159.61:12347/svcyr.exe	0a2c841961c6b4b6b09a9bfc9a79a94c
3	1225	http://118.89.159.61:12347/Se.exe	eccb44e2a6cb4ece00f17f2a56d918f4
4	1224	http://118.89.159.61:12347/svcyr.exe	0a2c841961c6b4b6b09a9bfc9a79a94c
5	1277	http://218.71.137.58:7999/smss.exe	4764a27a1f576add2bd27999043f4cc7
6	1277	http://218.71.137.58:7999/smss.exe	4764a27a1f576add2bd27999043f4cc7
7	1282	http://218.71.137.58:7999/smss.exe	f5e0c41556744a199f36fa21170b2f74
8	1282	http://218.71.137.58:7999/smss.exe	4764a27a1f576add2bd27999043f4cc7
9	1282	http://218.71.137.58:7999/smss.exe	4764a27a1f576add2bd27999043f4cc7
10	1282	http://218.71.137.58:7999/smss.exe	4764a27a1f576add2bd27999043f4cc7
11	1269	http://218.71.137.58:7999/smss.exe	4764a27a1f576add2bd27999043f4cc7
12	1269	http://218.71.137.58:7999/smss.exe	4764a27a1f576add2bd27999043f4cc7
13	1269	http://218.71.137.58:7999/smss.exe	4764a27a1f576add2bd27999043f4cc7
14	1269	http://218.71.137.58:7999/smss.exe	4764a27a1f576add2bd27999043f4cc7
15	1315	http://218.71.137.58:7999/smss.exe	4764a27a1f576add2bd27999043f4cc7
16	1385	http://222.186.21.67:9632/Systern.exe	7cc279866d3603b78e7ef9f04157a08a
17	1386	http://222.186.21.67:9632/Systern.exe	7cc279866d3603b78e7ef9f04157a08a
18	1389	http://222.186.21.67:9632/Systern.exe	7cc279866d3603b78e7ef9f04157a08a
19	1391	http://222.186.21.67:9632/Systern.exe	7cc279866d3603b78e7ef9f04157a08a
20	1396	http://222.186.21.67:9632/Systern.exe	7cc279866d3603b78e7ef9f04157a08a
21	1393	http://222.186.21.67:9632/Systern.exe	7cc279866d3603b78e7ef9f04157a08a
22	1401	http://222.186.21.67:9632/Systern.exe	7cc279866d3603b78e7ef9f04157a08a
23	1413	http://222.186.21.67:9632/Systeom.exe	5c1e0202d87d4ddbb19ef7e40984326e
24	1413	http://222.186.21.67:9632/Systeom.exe	7cc279866d3603b78e7ef9f04157a08a
25	1416	http://222.186.21.67:9632/Systeom.exe	d5c0b407089e875aa3fff3c9adf2db47
26	1413	http://222.186.21.67:9632/Systeom.exe	7cc279866d3603b78e7ef9f04157a08a
27	1418	http://222.186.21.67:9632/Systeom.exe	7cc279866d3603b78e7ef9f04157a08a
28	1418	http://222.186.21.67:9632/Systeom.exe	7cc279866d3603b78e7ef9f04157a08a
29	1415	http://222.186.21.67:9632/Systeom.exe	7cc279866d3603b78e7ef9f04157a08a
30	1418	http://222.186.21.67:9632/Systeom.exe	7cc279866d3603b78e7ef9f04157a08a
31	1419	http://222.186.21.67:9632/Systeom.exe	7cc279866d3603b78e7ef9f04157a08a
32	1415	http://222.186.21.67:9632/Systeom.exe	56497c7d81436769b91e3661a3ac69ef
33	1413	http://222.186.21.67:9632/Systeom.exe	7cc279866d3603b78e7ef9f04157a08a
34	1419	http://222.186.21.67:9632/Systeom.exe	7cc279866d3603b78e7ef9f04157a08a
35	1419	http://222.186.21.67:9632/Systeom.exe	b1bbad2afa546149b0c4073c0cceb002
36	1418	http://222.186.21.67:9632/Systeom.exe	7cc279866d3603b78e7ef9f04157a08a
37	1415	http://222.186.21.67:9632/Systeom.exe	7cc279866d3603b78e7ef9f04157a08a
38	1402	http://222.186.21.67:9632/Systern.exe	7cc279866d3603b78e7ef9f04157a08a
39	1419	http://222.186.21.67:9632/Systeom.exe	7cc279866d3603b78e7ef9f04157a08a
40	1425	http://222.186.21.67:9632/Systere.exe	7cc279866d3603b78e7ef9f04157a08a
41	1388	http://222.186.21.67:9632/Systern.exe	7cc279866d3603b78e7ef9f04157a08a
42	1416	http://222.186.21.67:9632/Systeom.exe	7cc279866d3603b78e7ef9f04157a08a
43	1429	http://222.186.21.67:9632/Systere.exe	7cc279866d3603b78e7ef9f04157a08a
44	1428	http://222.186.21.67:9632/Systere.exe	7cc279866d3603b78e7ef9f04157a08a
45	1427	http://222.186.21.67:9632/Systere.exe	7cc279866d3603b78e7ef9f04157a08a
48	1305	http://218.71.137.58:7999/smss.exe	4764a27a1f576add2bd27999043f4cc7
55	5284	http://218.71.137.58:7999/smss.exe	4764a27a1f576add2bd27999043f4cc7
56	5284	http://218.71.137.58:7999/smss.exe	4764a27a1f576add2bd27999043f4cc7
57	5284	http://218.71.137.58:7999/smss.exe	126192f2b84000be155cb871b09fb140
58	5284	http://218.71.137.58:7999/smss.exe	4764a27a1f576add2bd27999043f4cc7
59	5287	http://218.71.137.58:7999/smss.exe	4764a27a1f576add2bd27999043f4cc7
60	5287	http://218.71.137.58:7999/smss.exe	4764a27a1f576add2bd27999043f4cc7
61	5287	http://218.71.137.58:7999/smss.exe	4764a27a1f576add2bd27999043f4cc7
62	5287	http://218.71.137.58:7999/smss.exe	4764a27a1f576add2bd27999043f4cc7
63	5352	http://218.71.137.58:7999/smss.exe	4764a27a1f576add2bd27999043f4cc7
70	6698	http://123.249.35.214:81/DNS1.exe	890dd9ea7af2e46c31ce16c38a67d858
71	6699	http://123.249.35.214:81/DNS1.exe	1655cd24eb82878d8c2fd560620e25f5
72	6698	http://123.249.35.214:81/DNS1.exe	72cc98e638d7c8406a622db3a31d0371
73	6699	http://123.249.35.214:81/DNS1.exe	254a8c00bff5d36102dc781d68bb7e70
74	6698	http://123.249.35.214:81/DNS1.exe	254a8c00bff5d36102dc781d68bb7e70
75	6699	http://123.249.35.214:81/DNS1.exe	1196ed509a1a3244ca6a67fae3b8b7db
76	6698	http://123.249.35.214:81/DNS1.exe	53be1b3683d571ea1d96b2e02aaedd55
77	6699	http://123.249.35.214:81/DNS1.exe	7b7627c2b1689347ae85b24a48988cfe
78	6700	http://123.249.35.214:81/DNS1.exe	9ba82e416e5ae0b20921660c3920214c
79	6697	http://123.249.35.214:81/DNS1.exe	0202148bdd34af497affdb18c4fd342f
80	6697	http://123.249.35.214:81/DNS1.exe	0202148bdd34af497affdb18c4fd342f
81	6700	http://123.249.35.214:81/DNS1.exe	0202148bdd34af497affdb18c4fd342f
82	6700	http://123.249.35.214:81/DNS1.exe	2b04cf56043a35afc3ea0e3a32f4ab9c
83	6697	http://123.249.35.214:81/DNS1.exe	1e883e202ff73338b44b161dd73358c0
84	6702	http://123.249.35.214:81/DNS1.exe	0a07f5a05f716c454d181e0ce8df262a
85	6697	http://123.249.35.214:81/DNS1.exe	92f2452c122e2a797e89ec2ad8eecea0
86	6704	http://123.249.35.214:81/DNS2.exe	7ad60e81328fe32e1b43dbd006c1bd8f
87	6702	http://123.249.35.214:81/DNS1.exe	7ad60e81328fe32e1b43dbd006c1bd8f
88	6705	http://123.249.35.214:81/DNS2.exe	402703713ea4faef04d7bde30434d6f1
89	6706	http://123.249.35.214:81/DNS2.exe	32bea18a4bb534ba88e333af32a509f2
90	6702	http://123.249.35.214:81/DNS1.exe	d2a90ce5f6b0a6dd0c29813f69d1c681
91	6702	http://123.249.35.214:81/DNS1.exe	93b92e8a26b3fd2e056a0290b958ee84
92	6708	http://123.249.35.214:81/DNS2.exe	39d6da9c32ee7b51f7ed5de82146dcd9
93	6712	http://123.249.35.214:81/DNS2.exe	4f287e873cd400d2317687dfe9ff9eb1
98	6805	http://203.189.234.149:8080/DNS1.exe	7272c9abe7d4c453ed2b19003583fa63
99	6805	http://203.189.234.149:8080/DNS1.exe	7272c9abe7d4c453ed2b19003583fa63
100	6805	http://203.189.234.149:8080/DNS1.exe	7272c9abe7d4c453ed2b19003583fa63
101	6809	http://203.189.234.149:8080/ups.exe	7272c9abe7d4c453ed2b19003583fa63
102	6807	http://203.189.234.149:8080/DNS1.exe	7272c9abe7d4c453ed2b19003583fa63
103	6805	http://203.189.234.149:8080/DNS1.exe	7272c9abe7d4c453ed2b19003583fa63
104	6807	http://203.189.234.149:8080/DNS1.exe	7272c9abe7d4c453ed2b19003583fa63
105	6812	http://203.189.234.149:8080/DNS1.exe	7272c9abe7d4c453ed2b19003583fa63
106	6813	http://203.189.234.149:8080/DNS1.exe	7272c9abe7d4c453ed2b19003583fa63
107	6807	http://203.189.234.149:8080/DNS1.exe	7272c9abe7d4c453ed2b19003583fa63
108	6813	http://203.189.234.149:8080/DNS1.exe	7272c9abe7d4c453ed2b19003583fa63
110	6812	http://203.189.234.149:8080/DNS1.exe	7272c9abe7d4c453ed2b19003583fa63
111	6813	http://203.189.234.149:8080/DNS1.exe	7272c9abe7d4c453ed2b19003583fa63
112	6813	http://203.189.234.149:8080/DNS1.exe	7272c9abe7d4c453ed2b19003583fa63
113	6812	http://203.189.234.149:8080/DNS1.exe	7272c9abe7d4c453ed2b19003583fa63
114	6816	http://203.189.234.149:8080/DNS1.exe	7272c9abe7d4c453ed2b19003583fa63
115	6816	http://203.189.234.149:8080/DNS1.exe	7272c9abe7d4c453ed2b19003583fa63
116	6820	http://203.189.234.149:8080/DNS2.exe	7272c9abe7d4c453ed2b19003583fa63
117	6816	http://203.189.234.149:8080/DNS1.exe	7272c9abe7d4c453ed2b19003583fa63
118	6816	http://203.189.234.149:8080/DNS1.exe	7272c9abe7d4c453ed2b19003583fa63
119	6822	http://203.189.234.149:8080/DNS2.exe	7272c9abe7d4c453ed2b19003583fa63
120	6823	http://203.189.234.149:8080/DNS2.exe	7272c9abe7d4c453ed2b19003583fa63
121	6824	http://203.189.234.149:8080/DNS2.exe	7272c9abe7d4c453ed2b19003583fa63
122	6826	http://203.189.234.149:8080/DNS2.exe	7272c9abe7d4c453ed2b19003583fa63
128	7005	http://203.189.234.149:8080/ups.exe	7272c9abe7d4c453ed2b19003583fa63
129	7007	http://203.189.234.149:8080/ups.exe	7272c9abe7d4c453ed2b19003583fa63
130	7006	http://203.189.234.149:8080/ups.exe	7272c9abe7d4c453ed2b19003583fa63
131	7009	http://203.189.234.149:8080/ups.exe	7272c9abe7d4c453ed2b19003583fa63
132	7027	http://203.189.234.149:8080/ups.exe	7272c9abe7d4c453ed2b19003583fa63
133	7026	http://203.189.234.149:8080/DNS1.exe	7272c9abe7d4c453ed2b19003583fa63
134	7026	http://203.189.234.149:8080/DNS1.exe	7272c9abe7d4c453ed2b19003583fa63
